,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
477,GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway (GO:0097191),2/67,0.0830971471769617,0.2219961079214477,0,0,4.319039825422804,10.744669331894354,BCL2L10;IL12A
478,GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),7/525,0.083164705082355,0.2219961079214477,0,0,1.9216017488076311,4.7788933394765545,POMC;IL12B;PMAIP1;CCR7;PIM2;S100A9;S100A8
479,GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),3/144,0.0844956993593704,0.2239585484693633,0,0,2.996352583586626,7.404150957952592,IL12B;IL12A;CCR7
480,GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),2/68,0.0852278120842602,0.2239585484693633,0,0,4.2533849129593815,10.47365183101726,IL10;AICDA
481,GO_Biological_Process_2023,Neuropeptide Signaling Pathway (GO:0007218),2/68,0.0852278120842602,0.2239585484693633,0,0,4.2533849129593815,10.47365183101726,NMU;KISS1R
482,GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),3/145,0.0858498715162809,0.2239585484693633,0,0,2.9751006036217302,7.304333682538276,TCL1A;IL12B;CCR7
483,GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),3/146,0.0872133011906553,0.2239585484693633,0,0,2.954145854145854,7.206338738239282,DOCK10;GPM6A;EPHB1
484,GO_Biological_Process_2023,Regulation Of Humoral Immune Response (GO:0002920),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,CCR7
485,GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,IRF4
486,GO_Biological_Process_2023,Acute-Phase Response (GO:0006953),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,EHHADH
487,GO_Biological_Process_2023,Nucleotide-Sugar Metabolic Process (GO:0009225),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,FUT8
488,GO_Biological_Process_2023,Cardiocyte Differentiation (GO:0035051),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,MYOCD
489,GO_Biological_Process_2023,Regulation Of Response To Stress (GO:0080134),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,IL10
490,GO_Biological_Process_2023,Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,RAB29
491,GO_Biological_Process_2023,Chondroitin Sulfate Biosynthetic Process (GO:0030206),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,CHST7
492,GO_Biological_Process_2023,Cytoplasmic Sequestering Of Transcription Factor (GO:0042994),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,IL10
493,GO_Biological_Process_2023,Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,TLR8
494,GO_Biological_Process_2023,Positive Regulation Of Glycoprotein Biosynthetic Process (GO:0010560),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,CCR7
495,GO_Biological_Process_2023,Positive Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032725),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,IL12B
496,GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,TRPM4
497,GO_Biological_Process_2023,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,BTLA
498,GO_Biological_Process_2023,Regulation Of T Cell Chemotaxis (GO:0010819),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,CXCL10
499,GO_Biological_Process_2023,Regulation Of T-helper 17 Type Immune Response (GO:2000316),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,IL12B
500,GO_Biological_Process_2023,Negative Regulation Of Bone Mineralization (GO:0030502),1/13,0.0890904297704159,0.2239585484693633,0,0,11.64612676056338,28.161538253712973,TRPM4
501,GO_Biological_Process_2023,Sulfur Compound Biosynthetic Process (GO:0044272),2/70,0.0895383119258179,0.2239585484693633,0,0,4.127868168544014,9.96091194627002,CHST7;CHST2
502,GO_Biological_Process_2023,Positive Regulation Of Protein Polymerization (GO:0032273),2/70,0.0895383119258179,0.2239585484693633,0,0,4.127868168544014,9.96091194627002,HCK;CCR7
503,GO_Biological_Process_2023,Regulation Of Actin Filament Polymerization (GO:0030833),2/70,0.0895383119258179,0.2239585484693633,0,0,4.127868168544014,9.96091194627002,HCK;CCR7
504,GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),3/148,0.0899676579296784,0.2244670460406299,0,0,2.913103448275862,7.015641686148449,PMAIP1;TLR8;AICDA
505,GO_Biological_Process_2023,Synapse Assembly (GO:0007416),2/71,0.0917174690620353,0.2282592651092759,0,0,4.067838421214924,9.718238527889277,GPM6A;RAB29
506,GO_Biological_Process_2023,Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,IL12B
507,GO_Biological_Process_2023,Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,IL10
508,GO_Biological_Process_2023,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,IL7
509,GO_Biological_Process_2023,Primary Alcohol Metabolic Process (GO:0034308),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,PECR
510,GO_Biological_Process_2023,Regulation Of MHC Class II Biosynthetic Process (GO:0045346),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,IL10
511,GO_Biological_Process_2023,Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766),1/14,0.0956076580490527,0.2344158134387886,0,0,10.74972914409534,25.235014503062555,FOXP1
512,GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),4/246,0.1002899317350382,0.24019912781367,0,0,2.3324811225399844,5.363983444020858,IL10;MYOCD;S100A9;S100A8
513,GO_Biological_Process_2023,B Cell Mediated Immunity (GO:0019724),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,TLR8
514,GO_Biological_Process_2023,Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,IL12B
515,GO_Biological_Process_2023,T Cell Homeostasis (GO:0043029),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,PMAIP1
516,GO_Biological_Process_2023,Regulation Of Interleukin-13 Production (GO:0032656),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,IRF4
517,GO_Biological_Process_2023,Regulation Of Isotype Switching (GO:0045191),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,IL10
518,GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,NLRP7
519,GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,FOXP1
520,GO_Biological_Process_2023,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,PMAIP1
521,GO_Biological_Process_2023,Defense Response To Protozoan (GO:0042832),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,IRF4
522,GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,CCND2
523,GO_Biological_Process_2023,Positive Regulation Of Glucose Metabolic Process (GO:0010907),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,PMAIP1
524,GO_Biological_Process_2023,Positive Regulation Of Muscle Cell Differentiation (GO:0051149),1/15,0.1020785820114489,0.24019912781367,0,0,9.98138832997988,22.77765144350997,MYOCD
