gene,log2FC,pvalue,padj,-log10_padj,Significance
LOC100506895,0.1857667571098393,0.3209905248629368,0.5426528157872021,0.2654779391246302,Not Significant
RAG1,-0.15977705758215163,0.32110102295041987,0.5427468106161272,0.26540271994334685,Not Significant
SIK3,0.08270832077178301,0.32111089319436803,0.5427468106161272,0.26540271994334685,Not Significant
TBX20,0.24469138780022187,0.32111728913070425,0.5427468106161272,0.26540271994334685,Not Significant
AMZ1,0.10316370214048969,0.3211830291378722,0.5428173124246646,0.26534630955577937,Not Significant
ISM2,-0.14490402974575275,0.32126095970183377,0.5428173124246646,0.26534630955577937,Not Significant
LOC101927503,0.16201426992262144,0.3212501831441625,0.5428173124246646,0.26534630955577937,Not Significant
LOC157860,0.20213656918902698,0.3212475392237786,0.5428173124246646,0.26534630955577937,Not Significant
UBE2V1P9,0.10226700834087193,0.3212776243380598,0.5428173124246646,0.26534630955577937,Not Significant
ARMC10,0.08980589890463522,0.3214716174720536,0.5430654979633524,0.2651477879275042,Not Significant
MEF2A,-0.07780280876293624,0.32149572420951084,0.5430654979633524,0.2651477879275042,Not Significant
SMPX,-0.29944588483569395,0.32147222461089897,0.5430654979633524,0.2651477879275042,Not Significant
PRB1,0.11687806920577637,0.32159310583174266,0.543189890848241,0.2650483211827815,Not Significant
CCL25,-0.19691689277459423,0.3216527733523783,0.5432505687091176,0.2649998103602178,Not Significant
ERBB2,-0.10699470739958998,0.32167695178679506,0.5432513032832795,0.26499922311501684,Not Significant
LINC00592,-0.2104950256255639,0.3217592122796739,0.5433501200796325,0.26492023262490516,Not Significant
KMT2B,0.10168271195524842,0.32190490700059293,0.5435560348467577,0.2647556781272248,Not Significant
CGRRF1,0.1138138880514545,0.32195710713654585,0.5436040595737709,0.26471730866525256,Not Significant
GRIA3,-0.10954173449904445,0.32204532827552185,0.5437128918937382,0.2646303693857563,Not Significant
WFDC8,-0.1075689210464599,0.32207859246230336,0.5437289305347525,0.2646175585978197,Not Significant
LOC340581,0.1914201587780131,0.3221927854131041,0.5438815796260751,0.26449564977504736,Not Significant
C8orf12,-0.29812762536428405,0.32230347379926216,0.5440254986575216,0.264380744296794,Not Significant
ZCCHC5,-0.1797258566978179,0.3223255970192903,0.5440254986575216,0.264380744296794,Not Significant
AC005754.7,-0.20088182092251963,0.3223967151099385,0.5441053951254254,0.26431696778719427,Not Significant
RTCA,0.05919073459953998,0.3224476414720776,0.5441512049624676,0.26428040479377074,Not Significant
WBP2NL,-0.23652095266807233,0.32248363988459994,0.5441718180219519,0.26426395354207216,Not Significant
FUBP1,-0.0831716912873059,0.32252633668024355,0.5442037303277265,0.2642384856080898,Not Significant
DEFB105A,0.23313064013667065,0.3225521566322793,0.5442071634648293,0.26423574584775134,Not Significant
CDC42SE1,0.04915958195156517,0.3226049764834278,0.5442160187230574,0.26422867912986575,Not Significant
LOC283692,-0.1606435534117164,0.3225836161924389,0.5442160187230574,0.26422867912986575,Not Significant
MYEOV2,0.11764852778615423,0.3227452090181705,0.5444124434042864,0.2640719568705075,Not Significant
PRPH,-0.17265762234951132,0.32278210489907255,0.5444345418422986,0.26405432862738665,Not Significant
CMTM1,0.12573274042809862,0.32289233718088384,0.544500049727198,0.26400207624567784,Not Significant
PSG4,-0.14116219475429478,0.3228454959447219,0.544500049727198,0.26400207624567784,Not Significant
RNPC3,-0.0972930023783185,0.3228882937880435,0.544500049727198,0.26400207624567784,Not Significant
RP11-55K13.1,-0.20345050748668364,0.3229226734917563,0.5445110744705862,0.2639932829742196,Not Significant
UBA52,0.05563229826148472,0.32303217855199373,0.5446555818179526,0.26387804120922137,Not Significant
C14orf183,-0.1455849663350403,0.32311146347451836,0.5447089805700693,0.26383546449210743,Not Significant
IL36G,-0.23810893377549852,0.32309902159556525,0.5447089805700693,0.26383546449210743,Not Significant
CACNA1F,0.14317395236659708,0.3233098307062642,0.5449431147488539,0.26364883027395136,Not Significant
HABP2,-0.11188774997487544,0.32332179994386767,0.5449431147488539,0.26364883027395136,Not Significant
RP11-324J3.1,-0.20698854386493676,0.3233144986039185,0.5449431147488539,0.26364883027395136,Not Significant
FMO6P,-0.20157109838207102,0.32337718152837713,0.5449441204085589,0.2636480288103752,Not Significant
KLHL31,0.14352406793287184,0.3233760532220553,0.5449441204085589,0.2636480288103752,Not Significant
WNT7A,0.2000034167420371,0.3233938490781212,0.5449441204085589,0.2636480288103752,Not Significant
RP11-5C23.2,0.2039016179278471,0.3234330906871321,0.5449701093542664,0.26362731735362904,Not Significant
CGREF1,-0.2248493618731777,0.32351486603925717,0.5450480952670537,0.2635651737095983,Not Significant
QKI,0.0634323485076894,0.32352701843626996,0.5450480952670537,0.2635651737095983,Not Significant
CELP,-0.17575932067128855,0.3236365988285307,0.5451524244420808,0.26348205214739945,Not Significant
LRRC75A,-0.19891015978293503,0.32363060078029027,0.5451524244420808,0.26348205214739945,Not Significant
LOC100506406,0.15436569189026345,0.3237788656582302,0.5453124187118414,0.26335461176373554,Not Significant
PRO2012,-0.24564867852477032,0.32377924861015583,0.5453124187118414,0.26335461176373554,Not Significant
LOC101927616,0.22892654004622726,0.3238427154834258,0.5453791646003814,0.26330145765204654,Not Significant
FLJ13773,0.19731876193347475,0.32405384801216186,0.545694564106739,0.26305037238545537,Not Significant
DRG2,-0.07108481559642058,0.32427577466887436,0.5460280927600711,0.2627850125758111,Not Significant
MPP3,-0.16082454024721,0.32430077100526433,0.5460299978365184,0.2627834973373897,Not Significant
LOC403323,-0.14470932569590855,0.32440993758007153,0.5460787586157619,0.26274471633275487,Not Significant
NT5C3B,-0.10005014571399655,0.32442519955699534,0.5460787586157619,0.26274471633275487,Not Significant
PNMA3,-0.1435747663551386,0.3244179770559942,0.5460787586157619,0.26274471633275487,Not Significant
TUBGCP3,0.07896727297089273,0.324374581654145,0.5460787586157619,0.26274471633275487,Not Significant
GNA15,0.11092754497035676,0.3245046891441553,0.546172376608671,0.262670268659476,Not Significant
P4HA1,-0.1419745251733479,0.32458615279871994,0.5462300191720568,0.26262443601150465,Not Significant
RAB9BP1,0.2403009747764051,0.32461055815919826,0.5462300191720568,0.26262443601150465,Not Significant
SLC13A2,-0.14888378052456955,0.32459780160689045,0.5462300191720568,0.26262443601150465,Not Significant
LOC101928196,-0.22225314038789942,0.32465522064873475,0.5462649984146971,0.26259662573901743,Not Significant
DNAJC5G,-0.19696030549693375,0.324708451379758,0.5462742182035929,0.2625892958356493,Not Significant
MRGPRG-AS1,0.16914892975580484,0.32470356796438504,0.5462742182035929,0.2625892958356493,Not Significant
AP5B1,0.15734458848357064,0.3247662047287809,0.546288799259669,0.2625777038778522,Not Significant
ARMC2-AS1,0.08350296452618117,0.3248546820133934,0.546288799259669,0.2625777038778522,Not Significant
BBS1,-0.09303138713027016,0.3248033633185644,0.546288799259669,0.2625777038778522,Not Significant
SPATA12,-0.2112901215958182,0.3248484288833081,0.546288799259669,0.2625777038778522,Not Significant
TBC1D19,-0.18583770475328956,0.32475595875253527,0.546288799259669,0.2625777038778522,Not Significant
TNNI3K,-0.1443497135966223,0.3248603759933154,0.546288799259669,0.2625777038778522,Not Significant
FAM134A,-0.04910405989347584,0.325117395772042,0.5466406536790359,0.2622980729508374,Not Significant
KCNT1,-0.13366556125012463,0.3251017338531418,0.5466406536790359,0.2622980729508374,Not Significant
ZAK,0.07881024161247456,0.32516439467651426,0.5466795025496837,0.26226720943833104,Not Significant
LOC101928144,-0.18534559340769632,0.3254298118399054,0.5470618665366974,0.26196355707389274,Not Significant
PCDHA5,-0.13515380363782425,0.3254769396188505,0.5470618665366974,0.26196355707389274,Not Significant
RAPSN,-0.19086976183298046,0.32550116630781234,0.5470618665366974,0.26196355707389274,Not Significant
STAC,-0.15622771580745515,0.32551137460798074,0.5470618665366974,0.26196355707389274,Not Significant
TAS2R9,-0.19628419254346186,0.3254767233452568,0.5470618665366974,0.26196355707389274,Not Significant
ARHGEF38,-0.19944628680534493,0.3255430591518572,0.5470733666470456,0.2619544276092448,Not Significant
HDGFL1,0.09569882423877171,0.3255660384731719,0.5470733666470456,0.2619544276092448,Not Significant
TTC31,0.073519746759122,0.32559233759337125,0.5470773800496684,0.2619512415791333,Not Significant
CC2D2A,-0.11442641443070928,0.32565417263703,0.5471035319945071,0.2619304814923659,Not Significant
MALRD1,-0.22444900010049168,0.3256557256220801,0.5471035319945071,0.2619304814923659,Not Significant
CDH22,-0.10495387398251287,0.32582633503172154,0.5473499666318493,0.26173490405560756,Not Significant
ART4,-0.1728951864134246,0.3259442368355917,0.5474076284346981,0.2616891547446553,Not Significant
COPS7B,-0.07846611730814175,0.3259465453291661,0.5474076284346981,0.2616891547446553,Not Significant
HMOX2,0.0516589789970881,0.32595636056793387,0.5474076284346981,0.2616891547446553,Not Significant
ITGB1BP1,0.0799288178742523,0.32592104041430336,0.5474076284346981,0.2616891547446553,Not Significant
PSMA2,0.08011345593407929,0.32617076994628735,0.5476094121846178,0.26152909592023704,Not Significant
SPERT,-0.13394643754396415,0.3261722495302435,0.5476094121846178,0.26152909592023704,Not Significant
TAS2R38,-0.2112660034167408,0.3261610292327308,0.5476094121846178,0.26152909592023704,Not Significant
TMEM9B,0.06944844739222353,0.3261362027760776,0.5476094121846178,0.26152909592023704,Not Significant
LA16c-395F10.1,-0.22165892875087834,0.32627274803183515,0.5477379466555424,0.2614271706062941,Not Significant
VGLL1,0.125297156064718,0.3264515539337568,0.5479979129863797,0.26122109549414346,Not Significant
AX746699,0.20811908350919586,0.3265500147291184,0.5481229797521993,0.2611219899906165,Not Significant
HS3ST6,-0.23561953572505157,0.3266074284128011,0.5481791345426121,0.261077499123889,Not Significant
THOP1,0.09239955783338535,0.32680021921588065,0.5484624818938861,0.26085307540694413,Not Significant
ACTR5,0.06665536127022562,0.32690231432313643,0.5485533517941593,0.2607811269534431,Not Significant
BBS10,-0.09710953672997531,0.3268824090698921,0.5485533517941593,0.2607811269534431,Not Significant
NUP210P1,0.21485458747864666,0.3269643398699824,0.5486171968484305,0.2607305832073821,Not Significant
SCARB2,0.0967547231434049,0.3270601170018195,0.5487376605559602,0.26063523260441734,Not Significant
C16orf80,-0.06703296151140374,0.3270997790366601,0.5487639642439348,0.2606144152383467,Not Significant
C14orf142,0.10072012863029066,0.3271951181875917,0.5488434240566055,0.260551534906811,Not Significant
CHCHD10,-0.10373047934880641,0.32719003050248496,0.5488434240566055,0.260551534906811,Not Significant
CSPG4P5,-0.17333062003818558,0.32750928268236124,0.5493301361903398,0.2601665749779839,Not Significant
ERCC5,0.06987820319566099,0.3276193092816785,0.5494015938148687,0.26011008502466937,Not Significant
GRSF1,0.04896741533514433,0.3275867745556642,0.5494015938148687,0.26011008502466937,Not Significant
JMJD4,0.09540210364117668,0.327623922465475,0.5494015938148687,0.26011008502466937,Not Significant
KIAA0368,-0.07264898000200777,0.32778171188802596,0.5496178507568692,0.25993917049124576,Not Significant
LOC100652911,-0.1830299467390203,0.3278057629341051,0.5496178507568692,0.25993917049124576,Not Significant
TMEM256,0.10595337152045235,0.327824947957998,0.5496178507568692,0.25993917049124576,Not Significant
RFPL3,-0.11262667068636166,0.327874049780732,0.5496598958809458,0.259905948740979,Not Significant
TNPO3,-0.08270073359461093,0.32792542012869186,0.5497057376030823,0.2598697300228929,Not Significant
ELP3,0.04997789166918107,0.3279949111070095,0.5497819462365112,0.25980952563950405,Not Significant
ADCK3,0.12531986735001643,0.32807599867095427,0.5498775803671111,0.2597339870308692,Not Significant
TTLL10,-0.11041754597527767,0.32810583540662963,0.5498873069223327,0.25972630504482,Not Significant
PRR5,0.15852014872877196,0.3282435283502767,0.5500777798765348,0.25957589780956974,Not Significant
UGT2B4,-0.2738416239573904,0.32843678665262954,0.5503613357706286,0.2593520839500103,Not Significant
ANKRD34C,-0.23712350517535802,0.3285805400397974,0.5504409691104528,0.2592892491976335,Not Significant
IGHD,0.19585235989682906,0.32856307442292076,0.5504409691104528,0.2592892491976335,Not Significant
LINC00911,-0.21609144809566766,0.32854520506406004,0.5504409691104528,0.2592892491976335,Not Significant
SPACA4,-0.16516048638327677,0.32856549819670766,0.5504409691104528,0.2592892491976335,Not Significant
ACVR1C,-0.14552914279971718,0.32866205292017814,0.5504566115814125,0.2592769075612439,Not Significant
FAM187B,-0.21250758717716722,0.3286548120520345,0.5504566115814125,0.2592769075612439,Not Significant
LOC284950,-0.2156080795899902,0.32865401568950436,0.5504566115814125,0.2592769075612439,Not Significant
TMEM54,0.12037363079087687,0.32879361027212406,0.5506366420016249,0.2591348919444644,Not Significant
C15orf56,0.21345060797909832,0.32890045177280913,0.5507752570125063,0.2590255781905337,Not Significant
PTGER4P2-CDK2AP2P2,-0.1306275751180777,0.3289530609355289,0.5508230411449723,0.25898790132574506,Not Significant
SCN8A,-0.09542180015408742,0.32900714478703497,0.5508732874297373,0.25894828662674185,Not Significant
TYSND1,-0.07734735202492098,0.3290602082208848,0.5509218179492056,0.2589100280853493,Not Significant
LOC101928134,0.1810439151844046,0.32921087393163495,0.5511337378763305,0.25874300264710604,Not Significant
AP006222.2,-0.11017214350316369,0.32945645246401567,0.55147893854913,0.2584710689836363,Not Significant
ATG4D,-0.06805547181187653,0.3294652802022753,0.55147893854913,0.2584710689836363,Not Significant
BC036778,-0.24290161792784537,0.32960962152251017,0.5516398317924829,0.2583443826282994,Not Significant
LA16c-380H5.5,0.15558406190332721,0.32960075276913625,0.5516398317924829,0.2583443826282994,Not Significant
KIN,-0.10793655579003622,0.32968825333924534,0.5517310734641555,0.25827255591177356,Not Significant
FSD2,-0.216193849864334,0.32971453322426736,0.5517346975916944,0.2582697031933057,Not Significant
SCAMP1-AS1,0.11029072455029842,0.3297554194425717,0.5517627612144245,0.25824761365173177,Not Significant
ACYP1,0.11209858305698144,0.3298144701383572,0.5517808625888865,0.2582333662275705,Not Significant
TTTY5,0.1518826248618242,0.32980815607457503,0.5517808625888865,0.2582333662275705,Not Significant
SMIM2,0.13740870264295127,0.3298953160296496,0.5518757644774719,0.2581586774781431,Not Significant
TBC1D10A,-0.10782459049341632,0.3299582140513816,0.5519406300259988,0.2581076350222354,Not Significant
EPS15P1,-0.24192061099386886,0.3301204162068755,0.5520948983151437,0.2579862659803442,Not Significant
PIGG,-0.08924706059692342,0.33012282796544934,0.5520948983151437,0.2579862659803442,Not Significant
TMEM159,-0.10659501557632169,0.330110527156501,0.5520948983151437,0.2579862659803442,Not Significant
ARPC1A,-0.08987327906742786,0.3302735909796345,0.5521783020077654,0.2579206630778482,Not Significant
KLHL34,-0.15845729072454948,0.3302434240824138,0.5521783020077654,0.2579206630778482,Not Significant
LOC100130331,-0.2012708270525566,0.33027158221454356,0.5521783020077654,0.2579206630778482,Not Significant
MAS1L,0.17140458245402557,0.3302933671887359,0.5521783020077654,0.2579206630778482,Not Significant
SIX6,-0.20045492915284782,0.330255925918294,0.5521783020077654,0.2579206630778482,Not Significant
OSGIN1,-0.1751170736609375,0.3303390005707947,0.5522142422049962,0.2578923966259908,Not Significant
KRTAP10-11,-0.18382825846648437,0.3303967615585218,0.5522301047891723,0.2578799215152337,Not Significant
RP11-157P1.4,-0.15700110541653955,0.3303731183990368,0.5522301047891723,0.2578799215152337,Not Significant
RBM28,-0.07768294643754216,0.3304379549141927,0.5522586127419086,0.25785750236985006,Not Significant
TUBB4B,-0.09429409104612363,0.33048601472286643,0.5522985915462116,0.25782606429848154,Not Significant
C18orf42,-0.20373610692392619,0.33053619387755995,0.5523421060413797,0.2577918484576469,Not Significant
AKAP17A,-0.11665440659230054,0.330649996359365,0.5524515785528167,0.2577057811521296,Not Significant
CEACAM7,-0.13935587713127548,0.3306306506856982,0.5524515785528167,0.2577057811521296,Not Significant
EPHA1-AS1,0.15940814993468053,0.3307078377896425,0.5524891436326677,0.25767625141072314,Not Significant
FLJ41455,-0.16828459451311273,0.33072077409060385,0.5524891436326677,0.25767625141072314,Not Significant
ALDH3A1,0.20038247412320492,0.33085730183149353,0.5526768683583684,0.2575287119236449,Not Significant
FXYD2,0.11800529260041037,0.3308818324910868,0.5526774950646858,0.25752821945696736,Not Significant
NAGK,0.08422600743644112,0.3309445338235083,0.5527418741427746,0.2574776332646598,Not Significant
TMEM252,0.20357813285097096,0.3310885752546944,0.5529420877246283,0.2573203520563756,Not Significant
ATXN7L3,-0.09816912873077871,0.3311648971238076,0.553008907235253,0.257267873519957,Not Significant
